"Operador","Año","Mes","Servicio","Categoría","Bloque","Tipo Conexión","Servicios Autorizados","Conexiones","Unidades","Consumo","Importe","Importe Cargo Fijo"
"AyA","2019","Febrero","Hidrantes","Empresarial","121 y mas","Medido","","2658","2658","1221333","27610048",""
"AyA","2019","Febrero","Tarifa Hidrica","Empresarial","121 y mas","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Empresarial","","Medido","Servicio Temporales","1","1","21","29148",""
"AyA","2019","Febrero","Alcantarillado","Empresarial","","Medido","Servicio Temporales","","","","",""
"AyA","2019","Febrero","Hidrantes","Empresarial","","Medido","Servicio Temporales","1","1","21","462",""
"AyA","2019","Febrero","Tarifa Hidrica","Empresarial","","Medido","Servicio Temporales","","","","",""
"AyA","2019","Febrero","Acueducto","Empresarial","","Fijo","","419","419","","2506357","116000"
"AyA","2019","Febrero","Alcantarillado","Empresarial","","Fijo","","25","25","","576475","30000"
"AyA","2019","Febrero","Hidrantes","Empresarial","","Fijo","","419","419","","210108",""
"AyA","2019","Febrero","Tarifa Hidrica","Empresarial","","Fijo","","","","","",""
"AyA","2019","Febrero","Acueducto","Preferencial","0-15","Medido","","2866","2866","14318","4757358","5782427.74"
"AyA","2019","Febrero","Alcantarillado","Preferencial","0-15","Medido","","836","836","4485","1182263","1014905.77"
"AyA","2019","Febrero","Hidrantes","Preferencial","0-15","Medido","","2866","2866","14318","355503",""
"AyA","2019","Febrero","Tarifa Hidrica","Preferencial","0-15","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Preferencial","16-25","Medido","","671","671","13673","5965760","1353806.36"
"AyA","2019","Febrero","Alcantarillado","Preferencial","16-25","Medido","","228","228","4611","1576620","276792.48"
"AyA","2019","Febrero","Hidrantes","Preferencial","16-25","Medido","","671","671","13673","331434",""
"AyA","2019","Febrero","Tarifa Hidrica","Preferencial","16-25","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Preferencial","26-40","Medido","","612","612","20207","10978534","1234768.24"
"AyA","2019","Febrero","Alcantarillado","Preferencial","26-40","Medido","","201","201","6745","2881637","244014.43"
"AyA","2019","Febrero","Hidrantes","Preferencial","26-40","Medido","","612","612","20207","488914",""
"AyA","2019","Febrero","Tarifa Hidrica","Preferencial","26-40","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Preferencial","41-60","Medido","","438","438","21845","13115176","883706.68"
"AyA","2019","Febrero","Alcantarillado","Preferencial","41-60","Medido","","142","142","7039","3268095","172388.3"
"AyA","2019","Febrero","Hidrantes","Preferencial","41-60","Medido","","438","438","21845","572052",""
"AyA","2019","Febrero","Tarifa Hidrica","Preferencial","41-60","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Preferencial","61-80","Medido","","263","263","18631","12084513","530627.53"
"AyA","2019","Febrero","Alcantarillado","Preferencial","61-80","Medido","","91","91","6397","3257489","110474.19"
"AyA","2019","Febrero","Hidrantes","Preferencial","61-80","Medido","","263","263","18631","423491",""
"AyA","2019","Febrero","Tarifa Hidrica","Preferencial","61-80","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Preferencial","81-100","Medido","","193","193","17445","11954170","389395.87"
"AyA","2019","Febrero","Alcantarillado","Preferencial","81-100","Medido","","75","75","6680","3599881","91050.16"
"AyA","2019","Febrero","Hidrantes","Preferencial","81-100","Medido","","193","193","17445","388316",""
"AyA","2019","Febrero","Tarifa Hidrica","Preferencial","81-100","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Preferencial","101-120","Medido","","141","141","15681","10995941","284480.92"
"AyA","2019","Febrero","Alcantarillado","Preferencial","101-120","Medido","","51","51","5595","3062208","61914.11"
"AyA","2019","Febrero","Hidrantes","Preferencial","101-120","Medido","","141","141","15681","356541",""
"AyA","2019","Febrero","Tarifa Hidrica","Preferencial","101-120","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Preferencial","121 y mas","Medido","","648","648","371777","284698114","1307401.67"
"AyA","2019","Febrero","Alcantarillado","Preferencial","121 y mas","Medido","","265","265","234677","136682302","321710.56"
"AyA","2019","Febrero","Hidrantes","Preferencial","121 y mas","Medido","","648","648","371777","8280133",""
"AyA","2019","Febrero","Tarifa Hidrica","Preferencial","121 y mas","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Preferencial","","Fijo","","107","107","","824808","46000"
"AyA","2019","Febrero","Alcantarillado","Preferencial","","Fijo","","11","11","","306229","13200"
"AyA","2019","Febrero","Hidrantes","Preferencial","","Fijo","","107","107","","53349",""
"AyA","2019","Febrero","Tarifa Hidrica","Preferencial","","Fijo","","","","","",""
"AyA","2019","Febrero","Acueducto","Gobierno","0-15","Medido","","767","767","3855","4780757","1546689.36"
"AyA","2019","Febrero","Alcantarillado","Gobierno","0-15","Medido","","331","331","1659","1596626","402518.48"
"AyA","2019","Febrero","Hidrantes","Gobierno","0-15","Medido","","767","767","3855","185324",""
"AyA","2019","Febrero","Tarifa Hidrica","Gobierno","0-15","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Gobierno","16-25","Medido","","199","199","4038","5492733","401292.28"
"AyA","2019","Febrero","Alcantarillado","Gobierno","16-25","Medido","","92","92","1864","1959276","111878.25"
"AyA","2019","Febrero","Hidrantes","Gobierno","16-25","Medido","","199","199","4038","143041",""
"AyA","2019","Febrero","Tarifa Hidrica","Gobierno","16-25","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Gobierno","26-40","Medido","","190","190","6151","8934550","383143.39"
"AyA","2019","Febrero","Alcantarillado","Gobierno","26-40","Medido","","86","86","2751","3071769","104581.84"
"AyA","2019","Febrero","Hidrantes","Gobierno","26-40","Medido","","190","190","6151","217859.98",""
"AyA","2019","Febrero","Tarifa Hidrica","Gobierno","26-40","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Gobierno","41-60","Medido","","157","157","7993","12036729","316597.43"
"AyA","2019","Febrero","Alcantarillado","Gobierno","41-60","Medido","","67","67","3316","3824803","81476.55"
"AyA","2019","Febrero","Hidrantes","Gobierno","41-60","Medido","","157","157","7993","286684",""
"AyA","2019","Febrero","Tarifa Hidrica","Gobierno","41-60","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Gobierno","61-80","Medido","","102","102","7091","10873354","205687.5"
"AyA","2019","Febrero","Alcantarillado","Gobierno","61-80","Medido","","50","50","3461","4063837","60803.4"
"AyA","2019","Febrero","Hidrantes","Gobierno","61-80","Medido","","102","102","7091","192974",""
"AyA","2019","Febrero","Tarifa Hidrica","Gobierno","61-80","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Gobierno","81-100","Medido","","93","93","8353","12931528","187538.61"
"AyA","2019","Febrero","Alcantarillado","Gobierno","81-100","Medido","","46","46","4146","4915846","55939.12"
"AyA","2019","Febrero","Hidrantes","Gobierno","81-100","Medido","","93","93","8353","202233.98",""
"AyA","2019","Febrero","Tarifa Hidrica","Gobierno","81-100","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Gobierno","101-120","Medido","","54","54","5916","9216700","108893.38"
"AyA","2019","Febrero","Alcantarillado","Gobierno","101-120","Medido","","25","25","2762","3268637","30401.7"
"AyA","2019","Febrero","Hidrantes","Gobierno","101-120","Medido","","54","54","5916","175394",""
"AyA","2019","Febrero","Tarifa Hidrica","Gobierno","101-120","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Gobierno","121 y mas","Medido","","375","375","261415","430033249","756204.05"
"AyA","2019","Febrero","Alcantarillado","Gobierno","121 y mas","Medido","","201","201","140348","175701073","244429.65"
"AyA","2019","Febrero","Hidrantes","Gobierno","121 y mas","Medido","","375","375","261415","5505217",""
"AyA","2019","Febrero","Tarifa Hidrica","Gobierno","121 y mas","Medido","","","","","",""
"AyA","2019","Febrero","Acueducto","Gobierno","","Fijo","","23","23","","160882","2000"
"AyA","2019","Febrero","Alcantarillado","Gobierno","","Fijo","","","","","",""
"AyA","2019","Febrero","Hidrantes","Gobierno","","Fijo","","23","23","","11469",""
"AyA","2019","Febrero","Tarifa Hidrica","Gobierno","","Fijo","","","","","",""
"AyA","2019","Enero","Acueducto","Domiciliar","0-15","Medido","","328703","383172","2974096","957219014","769573862.52"
"AyA","2019","Enero","Alcantarillado","Domiciliar","0-15","Medido","","118389","145282","1113805","237695422","175395489.71"
"AyA","2019","Enero","Hidrantes","Domiciliar","0-15","Medido","","328703","383172","2974096","61440844",""
"AyA","2019","Enero","Tarifa Hidrica","Domiciliar","0-15","Medido","","","","","",""
"AyA","2019","Enero","Acueducto","Domiciliar","16-25","Medido","","157160","174468","3470703","1425886260","350406638.91"
"AyA","2019","Enero","Alcantarillado","Domiciliar","16-25","Medido","","49129","54638","1079999","295568654","65963152.81"
"AyA","2019","Enero","Hidrantes","Domiciliar","16-25","Medido","","157160","174468","3470703","74189200",""
"AyA","2019","Enero","Tarifa Hidrica","Domiciliar","16-25","Medido","","","","","",""
"AyA","2019","Enero","Acueducto","Domiciliar","26-40","Medido","","76355","82135","2564210","1338747911","164962338.58"
"AyA","2019","Enero","Alcantarillado","Domiciliar","26-40","Medido","","20898","21745","673529","233436251","26252219.3"
"AyA","2019","Enero","Hidrantes","Domiciliar","26-40","Medido","","76355","82135","2564210","55366316",""
"AyA","2019","Enero","Tarifa Hidrica","Domiciliar","26-40","Medido","","","","","",""
"AyA","2019","Enero","Acueducto","Domiciliar","41-60","Medido","","19487","20918","1001331","624808243","42012323.59"
"AyA","2019","Enero","Alcantarillado","Domiciliar","41-60","Medido","","4224","4333","205309","84337636","5231127.44"
"AyA","2019","Enero","Hidrantes","Domiciliar","41-60","Medido","","19487","20918","1001331","21751884",""
"AyA","2019","Enero","Tarifa Hidrica","Domiciliar","41-60","Medido","","","","","",""
"AyA","2019","Enero","Acueducto","Domiciliar","61-80","Medido","","3933","4325","298876","235294744","8686456.62"
"AyA","2019","Enero","Alcantarillado","Domiciliar","61-80","Medido","","639","654","45149","23109838","789558.58"
"AyA","2019","Enero","Hidrantes","Domiciliar","61-80","Medido","","3933","4325","298876","6513632.5",""
"AyA","2019","Enero","Tarifa Hidrica","Domiciliar","61-80","Medido","","","","","",""
"AyA","2019","Enero","Acueducto","Domiciliar","81-100","Medido","","1293","1474","133648","130411877","2960424.75"
"AyA","2019","Enero","Alcantarillado","Domiciliar","81-100","Medido","","215","220","19814","12412270","265600.75"
"AyA","2019","Enero","Hidrantes","Domiciliar","81-100","Medido","","1293","1474","133648","2920581",""
"AyA","2019","Enero","Tarifa Hidrica","Domiciliar","81-100","Medido","","","","","",""
"AyA","2019","Enero","Acueducto","Domiciliar","101-120","Medido","","612","667","74566","81377970","1339622.33"
"AyA","2019","Enero","Alcantarillado","Domiciliar","101-120","Medido","","91","91","10025","6924909","109862.13"
"AyA","2019","Enero","Hidrantes","Domiciliar","101-120","Medido","","612","667","74566","1629272",""
"AyA","2019","Enero","Tarifa Hidrica","Domiciliar","101-120","Medido","","","","","",""
"AyA","2019","Enero","Acueducto","Domiciliar","121 y mas","Medido","","1152","1199","348904","505282583","2408106.7"
"AyA","2019","Enero","Alcantarillado","Domiciliar","121 y mas","Medido","","153","164","33857","29996400","197993.28"
"AyA","2019","Enero","Hidrantes","Domiciliar","121 y mas","Medido","","1152","1199","348904","7651350",""
"AyA","2019","Enero","Tarifa Hidrica","Domiciliar","121 y mas","Medido","","","","","",""
"AyA","2019","Enero","Acueducto","Domiciliar","","Fijo","","8375","9127","","35299942","4537323"
"AyA","2019","Enero","Alcantarillado","Domiciliar","","Fijo","","692","789","","4670436","946796"
"AyA","2019","Enero","Hidrantes","Domiciliar","","Fijo","","8375","9127","","4382266",""
"AyA","2019","Enero","Tarifa Hidrica","Domiciliar","","Fijo","","","","","",""
"AyA","2019","Enero","Acueducto","Empresarial","0-15","Medido","","37299","37307","173046","211401613","75611841.61"
"AyA","2019","Enero","Alcantarillado","Empresarial","0-15","Medido","","19121","19126","89747","68922697","23486529.67"
"AyA","2019","Enero","Hidrantes","Empresarial","0-15","Medido","","37299","37307","173046","3598792",""
"AyA","2019","Enero","Tarifa Hidrica","Empresarial","0-15","Medido","","","","","",""
"AyA","2019","Enero","Acueducto","Empresarial","16-25","Medido","","6014","6016","120370","162273698","12192908.55"
"AyA","2019","Enero","Alcantarillado","Empresarial","16-25","Medido","","2933","2934","58515","49702200","3602921.58"
"AyA","2019","Enero","Hidrantes","Empresarial","16-25","Medido","","6014","6016","120370","2613559",""
"AyA","2019","Enero","Tarifa Hidrica","Empresarial","16-25","Medido","","","","","",""
"AyA","2019","Enero","Acueducto","Empresarial","26-40","Medido","","4301","4301","138150","198583230","8717037.84"
"AyA","2019","Enero","Alcantarillado","Empresarial","26-40","Medido","","2010","2010","64183","57790227","2468259.16"
"AyA","2019","Enero","Hidrantes","Empresarial","26-40","Medido","","4301","4301","138150","3039436",""
"AyA","2019","Enero","Tarifa Hidrica","Empresarial","26-40","Medido","","","","","",""
"AyA","2019","Enero","Acueducto","Empresarial","41-60","Medido","","2714","2714","134059","199587138","5500590.72"
"AyA","2019","Enero","Alcantarillado","Empresarial","41-60","Medido","","1244","1244","61340","57006081","1527619.1"
"AyA","2019","Enero","Hidrantes","Empresarial","41-60","Medido","","2714","2714","134059","2938938",""
"AyA","2019","Enero","Tarifa Hidrica","Empresarial","41-60","Medido","","","","","",""
"AyA","2019","Enero","Acueducto","Empresarial","61-80","Medido","","1386","1386","97189","147673584","2809071.02"
"AyA","2019","Enero","Alcantarillado","Empresarial","61-80","Medido","","652","652","45540","42719329","800649.24"
"AyA","2019","Enero","Hidrantes","Empresarial","61-80","Medido","","1386","1386","97189","2160406",""
"AyA","2019","Enero","Tarifa Hidrica","Empresarial","61-80","Medido","","","","","",""
"AyA","2019","Enero","Acueducto","Empresarial","81-100","Medido","","871","871","78344","120333425","1765296.43"
"AyA","2019","Enero","Alcantarillado","Empresarial","81-100","Medido","","414","414","37030","35329857","508387.71"
"AyA","2019","Enero","Hidrantes","Empresarial","81-100","Medido","","871","871","78344","1761402",""
"AyA","2019","Enero","Tarifa Hidrica","Empresarial","81-100","Medido","","","","","",""
"AyA","2019","Enero","Acueducto","Empresarial","101-120","Medido","","614","614","67533","104536368","1244422.51"
"AyA","2019","Enero","Alcantarillado","Empresarial","101-120","Medido","","261","261","28735","27533230","320505.29"
"AyA","2019","Enero","Hidrantes","Empresarial","101-120","Medido","","614","614","67533","1531837",""
"AyA","2019","Enero","Tarifa Hidrica","Empresarial","101-120","Medido","","","","","",""
"AyA","2019","Enero","Acueducto","Empresarial","121 y mas","Medido","","2609","2609","1187766","1950654908","5287782.31"
"AyA","2019","Enero","Alcantarillado","Empresarial","121 y mas","Medido","","1132","1132","419083","441599361","1390084.26"
"AyA","2019","Enero","Hidrantes","Empresarial","121 y mas","Medido","","2609","2609","1187766","25823548",""
"AyA","2019","Enero","Tarifa Hidrica","Empresarial","121 y mas","Medido","","","","","",""
"AyA","2019","Enero","Acueducto","Empresarial","","Medido","Servicio Temporales","4","4","45","60362",""
"AyA","2019","Enero","Alcantarillado","Empresarial","","Medido","Servicio Temporales","1","1","12","8976",""
"AyA","2019","Enero","Hidrantes","Empresarial","","Medido","Servicio Temporales","4","4","45","26726",""
"AyA","2019","Enero","Tarifa Hidrica","Empresarial","","Medido","Servicio Temporales","","","","",""
"AyA","2019","Enero","Acueducto","Empresarial","","Fijo","","414","414","","2487275","114000"
"AyA","2019","Enero","Alcantarillado","Empresarial","","Fijo","","25","25","","476194","30000"
"AyA","2019","Enero","Hidrantes","Empresarial","","Fijo","","414","414","","197294",""
"AyA","2019","Enero","Tarifa Hidrica","Empresarial","","Fijo","","","","","",""
"AyA","2019","Enero","Acueducto","Preferencial","0-15","Medido","","3072","3072","14564","4591860","6157718.32"
"AyA","2019","Enero","Alcantarillado","Preferencial","0-15","Medido","","898","898","4721","980908","1087330.56"
"AyA","2019","Enero","Hidrantes","Preferencial","0-15","Medido","","3072","3072","14564","346045",""
"AyA","2019","Enero","Tarifa Hidrica","Preferencial","0-15","Medido","","","","","",""
